 Time, Date, temp, Hum,Df_NH3, volt_NH3,MQ_136, Vmq136, mq136_Ratio,MQ_135,Vmq135, mq135_Ratio,MQ_2,Vmq2, mq2_Ratio,MQ_4,Vmq4, mq4_Ratio,MQ_8, Vmq8, mq8_Ratio,,,,,,
4:31:21 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.66,3.7,4.37,0.84,3.58,3.75,0.7,9.63,16.03,1.83,4.43,53.87,1.58,67.5,,,,,,
4:31:22 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.73,3.63,4.68,0.86,3.48,3.42,0.7,10.03,16.7,1.81,4.36,52.55,1.55,69.98,,,,,,
4:31:22 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.6,4.07,0.83,3.68,3.85,0.7,9.51,16.03,1.82,4.43,52.79,1.56,69.5,,,,,,
4:31:23 AM,22-07-23,25.6,23,0.58,0.55,0.41,1.72,3.57,4.56,0.83,3.52,3.65,0.66,9.75,16.41,1.81,4.39,52.3,1.57,70.46,,,,,,
4:31:23 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.73,3.55,3.79,0.87,3.79,3.71,0.75,9.67,16.51,1.82,4.38,51.32,1.56,72.42,,,,,,
4:31:24 AM,22-07-23,25.6,23,0.58,0.54,0.43,1.75,3.52,4.14,1.04,3.66,3.65,0.78,9.75,14.76,1.82,4.56,52.79,1.57,69.5,,,,,,
4:31:24 AM,22-07-23,25.6,23,0.58,0.54,0.45,1.73,3.47,4.44,0.83,3.55,3.3,0.7,10.2,15.94,1.82,4.44,52.88,1.56,69.35,,,,,,
4:31:25 AM,22-07-23,25.6,23,0.58,0.54,0.44,1.74,3.5,4.52,0.79,3.53,3.52,0.72,9.91,15.75,1.82,4.46,52.55,1.52,69.98,,,,,,
4:31:26 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.73,3.61,4.64,0.8,3.49,3.65,0.66,9.75,15.75,1.87,4.46,52.38,1.56,70.3,,,,,,
4:31:26 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.58,4.56,0.83,3.52,3.61,0.71,9.79,15.66,1.87,4.47,52.63,1.57,69.82,,,,,,
4:31:27 AM,22-07-23,25.6,23,0.58,0.55,0.41,1.73,3.56,3.79,0.77,3.79,3.78,0.7,9.59,16.9,1.82,4.35,52.63,1.57,69.82,,,,,,
4:31:27 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.74,3.57,4.03,0.93,3.7,3.49,0.71,9.95,15.84,1.73,4.45,52.55,1.68,69.98,,,,,,
4:31:28 AM,22-07-23,25.6,23,0.58,0.54,0.37,1.74,3.66,4.07,0.79,3.68,3.33,0.65,10.16,14.76,1.82,4.56,52.79,1.54,69.5,,,,,,
4:31:28 AM,22-07-23,25.6,23,0.58,0.55,0.41,1.74,3.56,4.92,0.84,3.41,3.68,0.73,9.71,16.03,1.85,4.43,52.55,1.59,69.98,,,,,,
4:31:29 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.76,3.57,4.44,0.82,3.55,4.2,0.71,9.15,15.94,1.82,4.44,52.38,1.59,70.3,,,,,,
4:31:29 AM,22-07-23,25.6,23,0.58,0.54,0.47,1.78,3.44,3.93,0.84,3.74,3.61,0.87,9.79,16.6,1.81,4.37,52.3,1.56,70.46,,,,,,
4:31:30 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.74,3.53,4.6,0.84,3.5,3.52,0.69,9.91,16.51,1.79,4.38,52.55,1.53,69.98,,,,,,
4:31:30 AM,22-07-23,25.6,23,0.58,0.55,0.39,1.72,3.62,4.41,0.81,3.57,4.13,0.7,9.22,16.8,1.72,4.35,52.47,1.56,70.14,,,,,,
4:31:31 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.68,3.54,4.84,0.83,3.43,3.45,0.7,9.99,16.6,1.83,4.37,53.45,1.56,68.26,,,,,,
4:31:31 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.58,4.41,0.84,3.57,3.52,0.7,9.91,17,1.82,4.34,52.38,1.57,70.3,,,,,,
4:31:32 AM,22-07-23,25.6,23,0.58,0.55,0.41,1.75,3.56,3.62,0.83,3.86,4.23,0.7,9.11,16.03,1.82,4.43,51.73,1.57,71.59,,,,,,
4:31:32 AM,22-07-23,25.6,23,0.58,0.55,0.44,1.73,3.49,4.18,0.84,3.64,2.61,0.7,11.32,16.41,1.85,4.39,52.38,1.57,70.3,,,,,,
4:31:33 AM,22-07-23,25.6,23,0.58,0.54,0.45,1.71,3.48,4.29,0.83,3.6,3.75,0.7,9.63,15.56,1.87,4.48,52.47,1.57,70.14,,,,,,
4:31:33 AM,22-07-23,25.6,23,0.58,0.55,0.4,1.74,3.59,4.68,0.82,3.48,2.69,0.63,11.17,17.1,1.82,4.33,51.16,1.56,72.75,,,,,,
4:31:34 AM,22-07-23,25.6,23,0.58,0.54,0.35,1.74,3.73,4.56,0.86,3.52,3.68,0.71,9.71,16.7,1.81,4.36,52.96,1.58,69.19,,,,,,
4:31:34 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.73,3.54,6.2,0.87,3.11,3.81,0.7,9.55,16.51,1.82,4.38,53.54,1.56,68.11,,,,,,
4:31:35 AM,22-07-23,25.6,23,0.58,0.55,0.4,1.69,3.59,4.33,0.86,3.59,4.65,0.7,8.74,16.22,1.76,4.41,52.55,1.56,69.98,,,,,,
4:31:36 AM,22-07-23,25.6,23,0.58,0.55,0.36,1.72,3.71,3.93,0.82,3.74,3.61,0.93,9.79,16.22,1.82,4.41,52.38,1.58,70.3,,,,,,
4:31:36 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.69,3.63,4.84,0.8,3.43,3.49,0.68,9.95,16.7,1.82,4.36,52.79,1.55,69.5,,,,,,
4:31:37 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.74,3.59,3.93,0.86,3.74,3.95,0.71,9.4,15.75,1.82,4.46,52.71,1.56,69.66,,,,,,
4:31:37 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.74,3.61,4.72,0.84,3.47,3.92,0.66,9.44,16.03,1.82,4.43,52.96,1.55,69.19,,,,,,
4:31:38 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.59,4.29,0.85,3.6,4.49,0.7,8.87,16.03,1.84,4.43,52.47,1.57,70.14,,,,,,
4:31:38 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.72,3.65,4.14,0.83,3.66,3.24,0.72,10.28,17.2,1.8,4.32,52.47,1.56,70.14,,,,,,
4:31:39 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.71,3.6,4.48,0.78,3.54,3.33,0.68,10.16,15.75,1.72,4.46,52.96,1.56,69.19,,,,,,
4:31:39 AM,22-07-23,25.6,23,0.58,0.54,0.37,1.72,3.68,4.72,0.84,3.47,3.71,0.69,9.67,16.12,1.83,4.42,52.38,1.52,70.3,,,,,,
4:31:40 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.68,3.69,4.84,0.79,3.43,3.95,0.7,9.4,16.6,1.84,4.37,51.81,1.57,71.43,,,,,,
4:31:40 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.73,3.56,3.93,0.84,3.74,3.55,0.7,9.87,16.22,1.82,4.41,51.65,1.55,71.75,,,,,,
4:31:41 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.6,3.86,0.93,3.76,3.36,0.78,10.11,16.22,1.83,4.41,52.3,1.58,70.46,,,,,,
4:31:41 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.74,3.62,4.29,0.79,3.6,3.36,0.65,10.11,16.7,1.83,4.36,52.63,1.56,69.82,,,,,,
4:31:42 AM,22-07-23,25.6,23,0.58,0.55,0.37,1.74,3.67,4.37,0.76,3.58,3.18,0.7,10.37,16.22,1.76,4.41,52.14,1.56,70.78,,,,,,
4:31:42 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.69,3.59,4.14,0.74,3.66,3.95,0.65,9.4,16.51,1.88,4.38,52.96,1.56,69.19,,,,,,
4:31:43 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.75,3.61,4.64,0.87,3.49,3.68,0.7,9.71,16.8,1.84,4.35,52.71,1.53,69.66,,,,,,
4:31:43 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.7,3.59,4.37,0.83,3.58,3.55,0.74,9.87,15.38,1.81,4.49,54.53,1.55,66.31,,,,,,
4:31:44 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.58,4.6,0.83,3.5,3.65,0.73,9.75,16.6,1.75,4.37,51.73,1.59,71.59,,,,,,
4:31:45 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.74,3.6,3.79,0.87,3.79,3.95,0.71,9.4,16.22,1.82,4.41,52.22,1.56,70.62,,,,,,
4:31:45 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.59,4.07,0.84,3.68,3.21,0.74,10.33,16.6,1.8,4.37,52.38,1.64,70.3,,,,,,
4:31:46 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.72,3.61,4.48,0.83,3.54,3.42,0.7,10.03,16.8,1.82,4.35,52.63,1.56,69.82,,,,,,
4:31:46 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.72,3.65,4.25,0.72,3.62,3.85,0.68,9.51,16.7,1.8,4.36,52.38,1.58,70.3,,,,,,
4:31:47 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.73,3.61,4.44,0.83,3.55,4.16,0.7,9.18,16.41,1.82,4.39,52.47,1.58,70.14,,,,,,
4:31:47 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.72,3.59,5.81,0.78,3.19,3.92,0.7,9.44,15.29,1.81,4.5,51.49,1.56,72.08,,,,,,
4:31:49 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.58,4.03,0.85,3.7,3.88,0.72,9.48,16.31,1.82,4.4,52.14,1.57,70.78,,,,,,
4:31:49 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.73,3.64,3.72,0.84,3.82,3.27,0.7,10.24,16.7,1.83,4.36,52.38,1.62,70.3,,,,,,
4:31:49 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.72,3.71,4.25,0.86,3.62,3.03,0.7,10.59,17.3,1.83,4.31,51.24,1.57,72.58,,,,,,
4:31:49 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.59,3.93,0.79,3.74,3.61,0.7,9.79,16.12,1.88,4.42,53.45,1.52,68.26,,,,,,
4:31:50 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.74,3.6,4.07,0.79,3.68,3.92,0.72,9.44,16.12,1.84,4.42,54.37,1.53,66.6,,,,,,
4:31:50 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.74,3.6,5.14,0.82,3.35,3.61,0.74,9.79,15.94,1.82,4.44,52.22,1.58,70.62,,,,,,
4:31:51 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.75,3.56,3.96,0.92,3.72,3.65,0.78,9.75,16.12,1.82,4.42,52.14,1.58,70.78,,,,,,
4:31:51 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.74,3.71,4.56,0.83,3.52,3.06,0.72,10.55,16.7,1.82,4.36,52.47,1.56,70.14,,,,,,
4:31:52 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.68,3.63,4.44,0.79,3.55,3.61,0.65,9.79,15.56,1.78,4.48,52.3,1.55,70.46,,,,,,
4:31:53 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.71,3.64,4.25,0.74,3.62,3.68,0.73,9.71,16.22,1.84,4.41,52.71,1.52,69.66,,,,,,
4:31:54 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.73,3.61,4.22,0.84,3.63,3.85,0.71,9.51,15.75,1.82,4.46,53.21,1.52,68.72,,,,,,
4:31:54 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.74,3.62,4.68,0.83,3.48,4.34,0.7,9.01,15.94,1.8,4.44,52.14,1.58,70.78,,,,,,
4:31:54 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.73,3.71,4.33,0.84,3.59,3.71,0.71,9.67,15.02,1.82,4.53,52.47,1.56,70.14,,,,,,
4:31:55 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.72,3.61,4.44,0.93,3.55,3.18,0.78,10.37,16.12,1.83,4.42,52.3,1.66,70.46,,,,,,
4:31:55 AM,22-07-23,25.6,23,0.58,0.54,0.37,1.72,3.67,4.64,0.83,3.49,3.12,0.7,10.46,17.5,1.82,4.29,52.38,1.56,70.3,,,,,,
4:31:56 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.71,3.7,4.37,0.81,3.58,2.94,0.63,10.73,15.29,1.83,4.5,52.47,1.57,70.14,,,,,,
4:31:56 AM,22-07-23,25.6,23,0.58,0.54,0.34,1.67,3.75,3.86,0.75,3.76,3.75,0.66,9.63,16.41,1.72,4.39,53.78,1.57,67.65,,,,,,
4:31:57 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.75,3.59,4.6,0.82,3.5,3.81,0.7,9.55,16.9,1.81,4.35,53.04,1.56,69.03,,,,,,
4:31:58 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.74,3.59,4.33,0.83,3.59,3.68,0.73,9.71,17.3,1.82,4.31,52.22,1.57,70.62,,,,,,
4:31:58 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.73,3.71,3.86,0.85,3.76,3.65,0.73,9.75,15.02,1.82,4.53,52.55,1.57,69.98,,,,,,
4:31:59 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.76,3.54,3.89,0.83,3.75,3.3,0.89,10.2,17.71,1.81,4.27,52.47,1.57,70.14,,,,,,
4:31:59 AM,22-07-23,25.6,23,0.58,0.54,0.48,1.74,3.41,4.37,0.83,3.58,3.71,0.69,9.67,16.9,1.78,4.35,52.22,1.58,70.62,,,,,,
4:31:59 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.71,3.64,4.29,0.83,3.6,3.09,0.69,10.5,16.03,1.8,4.43,52.63,1.56,69.82,,,,,,
4:32:00 AM,22-07-23,25.6,23,0.58,0.54,0.35,1.72,3.74,4.41,0.84,3.57,3.78,0.72,9.59,17.2,1.8,4.32,51.65,1.56,71.75,,,,,,
4:32:03 AM,22-07-23,25.5,23,0.58,0.54,0.41,1.72,3.56,4.64,0.78,3.49,3.85,0.66,9.51,16.6,1.72,4.37,54.03,1.56,67.2,,,,,,
4:32:03 AM,22-07-23,25.5,23,0.58,0.54,0.37,1.73,3.68,5.4,0.85,3.28,3.71,0.7,9.67,16.8,1.82,4.35,52.22,1.56,70.62,,,,,,
4:32:03 AM,22-07-23,25.5,23,0.58,0.54,0.39,1.72,3.62,5.05,0.87,3.37,3.65,0.68,9.75,16.03,1.81,4.43,51.24,1.56,72.58,,,,,,
4:32:03 AM,22-07-23,25.5,23,0.58,0.54,0.39,1.75,3.61,4.03,0.84,3.7,3.71,0.73,9.67,16.6,1.85,4.37,51.08,1.56,72.92,,,,,,
4:32:03 AM,22-07-23,25.5,23,0.58,0.54,0.36,1.73,3.71,4.25,0.84,3.62,3.71,0.71,9.67,16.03,1.82,4.43,52.22,1.56,70.62,,,,,,
4:32:03 AM,22-07-23,25.5,23,0.58,0.54,0.42,1.72,3.54,4.25,0.84,3.62,3.81,0.9,9.55,16.12,1.81,4.42,51.97,1.53,71.1,,,,,,
4:32:04 AM,22-07-23,25.5,23,0.58,0.54,0.43,1.72,3.53,4.03,0.83,3.7,3.3,0.7,10.2,16.22,1.87,4.41,51.49,1.56,72.08,,,,,,
4:32:05 AM,22-07-23,25.5,23,0.58,0.54,0.39,1.65,3.62,4.41,0.83,3.57,3.3,0.72,10.2,16.41,1.82,4.39,52.22,1.56,70.62,,,,,,
4:32:05 AM,22-07-23,25.5,23,0.58,0.54,0.42,1.77,3.55,4.68,0.84,3.48,4.13,0.63,9.22,15.66,1.82,4.47,52.22,1.55,70.62,,,,,,
4:32:05 AM,22-07-23,25.5,23,0.58,0.54,0.41,1.73,3.57,4.88,0.86,3.42,3.39,0.68,10.07,17.2,1.86,4.32,52.88,1.52,69.35,,,,,,
4:32:06 AM,22-07-23,25.5,23,0.58,0.54,0.35,1.73,3.73,4.68,0.83,3.48,3.39,0.65,10.07,17,1.79,4.34,52.14,1.56,70.78,,,,,,
4:32:07 AM,22-07-23,25.5,23,0.58,0.54,0.36,1.74,3.71,4.41,0.87,3.57,3.49,0.68,9.95,16.22,1.83,4.41,54.2,1.51,66.9,,,,,,
4:32:07 AM,22-07-23,25.5,23,0.58,0.54,0.36,1.73,3.71,4.92,0.84,3.41,3.39,0.71,10.07,16.9,1.84,4.35,53.04,1.56,69.03,,,,,,
4:32:07 AM,22-07-23,25.5,23,0.58,0.54,0.41,1.74,3.57,4.07,0.83,3.68,3.92,0.7,9.44,16.41,1.82,4.39,51.73,1.56,71.59,,,,,,
4:32:09 AM,22-07-23,25.5,23,0.58,0.54,0.39,1.75,3.61,4.07,0.85,3.68,3.88,0.69,9.48,16.03,1.81,4.43,52.14,1.56,70.78,,,,,,
4:32:09 AM,22-07-23,25.5,23,0.58,0.54,0.4,1.71,3.6,4.48,1.04,3.54,3.27,0.72,10.24,16.12,1.79,4.42,51.97,1.64,71.1,,,,,,
4:32:09 AM,22-07-23,25.5,23,0.58,0.54,0.4,1.73,3.58,4.56,0.84,3.52,3.3,0.71,10.2,16.6,1.83,4.37,52.79,1.53,69.5,,,,,,
4:32:09 AM,22-07-23,25.5,23,0.58,0.54,0.41,1.73,3.56,4.41,0.81,3.57,3.52,0.63,9.91,16.22,1.82,4.41,51.49,1.56,72.08,,,,,,
4:32:10 AM,22-07-23,25.5,23,0.58,0.54,0.4,1.71,3.59,4.56,0.83,3.52,3.65,0.64,9.75,15.66,1.83,4.47,53.29,1.55,68.57,,,,,,
4:32:10 AM,22-07-23,25.5,23,0.58,0.54,0.38,1.72,3.63,4.29,0.85,3.6,3.45,0.69,9.99,16.41,1.82,4.39,52.55,1.56,69.98,,,,,,
4:32:11 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.73,3.63,4.64,0.82,3.49,3.65,0.7,9.75,17.81,1.81,4.26,54.03,1.57,67.2,,,,,,
4:32:12 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.73,3.69,4.56,0.84,3.52,3.68,0.73,9.71,14.84,1.75,4.55,51.81,1.58,71.43,,,,,,
4:32:13 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.73,3.62,4.33,0.84,3.59,4.84,0.74,8.58,16.51,1.75,4.38,52.3,1.57,70.46,,,,,,
4:32:13 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.73,3.65,3.65,0.81,3.85,3.61,0.7,9.79,16.6,1.82,4.37,51.97,1.56,71.1,,,,,,
4:32:13 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.74,3.61,4.11,0.84,3.67,4.31,0.65,9.04,14.93,1.81,4.54,51.73,1.56,71.59,,,,,,
4:32:14 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.73,3.61,3.96,0.86,3.72,4.53,0.66,8.84,16.03,1.79,4.43,52.38,1.56,70.3,,,,,,
4:32:14 AM,22-07-23,25.6,23,0.58,0.54,0.43,1.82,3.51,4.37,0.85,3.58,3.09,0.73,10.5,16.51,1.81,4.38,51.97,1.56,71.1,,,,,,
4:32:16 AM,22-07-23,25.6,23,0.58,0.54,0.45,1.76,3.48,4.14,0.85,3.66,4.16,0.73,9.18,16.22,1.82,4.41,51.73,1.56,71.59,,,,,,
4:32:16 AM,22-07-23,25.6,23,0.58,0.54,0.43,1.77,3.51,4.29,0.84,3.6,3.71,0.86,9.67,16.22,1.82,4.41,52.38,1.56,70.3,,,,,,
4:32:16 AM,22-07-23,25.6,23,0.58,0.54,0.45,1.73,3.47,4.52,0.84,3.53,3.24,0.71,10.28,15.02,1.82,4.53,52.14,1.56,70.78,,,,,,
4:32:16 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.73,3.56,3.42,0.83,3.95,3.39,0.7,10.07,16.8,1.83,4.35,52.3,1.56,70.46,,,,,,
4:32:17 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.6,4.56,0.84,3.52,3.85,0.71,9.51,15.94,1.85,4.44,52.38,1.6,70.3,,,,,,
4:32:17 AM,22-07-23,25.6,23,0.58,0.54,0.37,1.73,3.67,4.64,0.84,3.49,3.68,0.71,9.71,16.51,1.87,4.38,52.22,1.6,70.62,,,,,,
4:32:19 AM,22-07-23,25.6,23,0.58,0.54,0.53,1.73,3.32,3.86,0.93,3.76,3.61,0.72,9.79,15.2,1.8,4.51,51.24,1.71,72.58,,,,,,
4:32:20 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.74,3.56,3.39,0.93,3.96,3.71,0.86,9.67,17.1,1.81,4.33,51.97,1.59,71.1,,,,,,
4:32:20 AM,22-07-23,25.6,23,0.58,0.54,0.37,1.73,3.67,3.96,0.93,3.72,2.97,0.71,10.69,16.03,1.73,4.43,52.22,1.64,70.62,,,,,,
4:32:20 AM,22-07-23,25.6,23,0.58,0.54,0.43,1.74,3.52,4.33,0.84,3.59,4.92,0.91,8.51,16.6,1.83,4.37,52.06,1.56,70.94,,,,,,
4:32:20 AM,22-07-23,25.6,23,0.58,0.54,0.49,1.79,3.39,3.82,0.83,3.78,4.16,0.93,9.18,16.12,1.82,4.42,51.24,1.52,72.58,,,,,,
4:32:20 AM,22-07-23,25.6,23,0.58,0.54,0.37,1.73,3.66,3.59,0.84,3.88,3.71,0.71,9.67,16.6,1.82,4.37,51.65,1.56,71.75,,,,,,
4:32:21 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.73,3.63,3.82,0.85,3.78,3.78,0.72,9.59,16.22,1.83,4.41,52.47,1.56,70.14,,,,,,
4:32:22 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.75,3.61,4.48,0.83,3.54,5.43,0.7,8.15,15.84,1.78,4.45,50.43,1.57,74.28,,,,,,
4:32:22 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.68,3.59,4.14,0.88,3.66,3.71,0.74,9.67,16.03,1.82,4.43,51.49,1.56,72.08,,,,,,
4:32:24 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.79,3.55,3.82,0.87,3.78,4.38,0.7,8.97,15.94,1.82,4.44,52.22,1.56,70.62,,,,,,
4:32:24 AM,22-07-23,25.6,23,0.58,0.54,0.44,1.86,3.5,3.79,0.77,3.79,3.52,0.93,9.91,16.12,1.81,4.42,52.14,1.56,70.78,,,,,,
4:32:24 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.72,3.62,3.59,0.87,3.88,3.78,0.7,9.59,16.03,1.82,4.43,52.71,1.56,69.66,,,,,,
4:32:24 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.6,3.72,0.83,3.82,4.02,0.71,9.33,14.67,1.81,4.57,52.06,1.56,70.94,,,,,,
4:32:25 AM,22-07-23,25.6,23,0.58,0.54,0.48,1.79,3.41,3.86,0.83,3.76,4.13,0.7,9.22,16.03,1.81,4.43,52.38,1.56,70.3,,,,,,
4:32:25 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.74,3.6,4.37,0.89,3.58,3.52,0.69,9.91,14.5,1.78,4.59,52.14,1.62,70.78,,,,,,
4:32:26 AM,22-07-23,25.5,23,0.58,0.54,0.41,1.73,3.56,3.89,0.85,3.75,3.09,0.72,10.5,16.03,1.87,4.43,51.4,1.57,72.25,,,,,,
4:32:26 AM,22-07-23,25.5,23,0.58,0.54,0.37,1.67,3.67,4.37,0.83,3.58,3.18,0.63,10.37,14.58,1.82,4.58,53.04,1.56,69.03,,,,,,
4:32:27 AM,22-07-23,25.5,23,0.58,0.54,0.36,1.76,3.71,4.11,0.84,3.67,3.33,0.63,10.16,16.7,1.82,4.36,52.79,1.55,69.5,,,,,,
4:32:28 AM,22-07-23,25.5,23,0.58,0.54,0.38,1.73,3.65,4.48,0.74,3.54,3.52,0.63,9.91,16.41,1.82,4.39,52.14,1.56,70.78,,,,,,
4:32:28 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.68,3.59,4.76,0.82,3.46,3.36,0.71,10.11,14.84,1.83,4.55,52.47,1.56,70.14,,,,,,
4:32:28 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.72,3.56,4.11,0.8,3.67,4.13,0.67,9.22,17.1,1.82,4.33,52.96,1.52,69.19,,,,,,
4:32:29 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.73,3.57,4.52,0.83,3.53,3.61,0.68,9.79,14.67,1.81,4.57,52.3,1.55,70.46,,,,,,
4:32:29 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.58,5.35,0.87,3.3,3.09,0.69,10.5,17.3,1.82,4.31,52.3,1.56,70.46,,,,,,
4:32:30 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.7,3.56,4.22,0.87,3.63,3.65,0.69,9.75,16.6,1.82,4.37,51.49,1.56,72.08,,,,,,
4:32:31 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.74,3.63,4.11,0.86,3.67,4.69,0.71,8.71,15.94,1.85,4.44,50.35,1.56,74.45,,,,,,
4:32:32 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.75,3.59,3.86,0.86,3.76,5.47,0.64,8.12,15.84,1.81,4.45,51.73,1.54,71.59,,,,,,
4:32:32 AM,22-07-23,25.6,23,0.58,0.54,0.51,1.73,3.36,4.11,0.84,3.67,3.15,0.7,10.42,16.12,1.89,4.42,51.4,1.56,72.25,,,,,,
4:32:32 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.73,3.58,4.48,0.83,3.54,2.78,0.7,11.02,15.02,1.82,4.53,52.55,1.55,69.98,,,,,,
4:32:33 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.71,3.53,4.68,0.82,3.48,3.49,0.63,9.95,17.3,1.83,4.31,51.89,1.51,71.26,,,,,,
4:32:33 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.68,3.59,4.52,0.83,3.53,3.39,0.7,10.07,16.03,1.8,4.43,51.49,1.53,72.08,,,,,,
4:32:34 AM,22-07-23,25.6,23,0.58,0.54,0.42,1.73,3.55,4.33,0.83,3.59,3.36,0.7,10.11,17,1.81,4.34,52.06,1.53,70.94,,,,,,
4:32:35 AM,22-07-23,25.6,23,0.58,0.54,0.43,1.71,3.53,4.37,0.88,3.58,3.65,0.69,9.75,16.31,1.82,4.4,50.92,1.57,73.25,,,,,,
4:32:35 AM,22-07-23,25.6,23,0.58,0.54,0.4,1.75,3.6,4.29,0.82,3.6,3.58,0.7,9.83,15.2,1.81,4.51,51.16,1.55,72.75,,,,,,
4:32:35 AM,22-07-23,25.6,23,0.58,0.54,0.45,1.74,3.48,3.2,0.83,4.06,3.68,0.86,9.71,16.22,1.81,4.41,51.89,1.57,71.26,,,,,,
4:32:36 AM,22-07-23,25.6,23,0.58,0.54,0.38,1.74,3.63,4.52,0.85,3.53,3.33,0.71,10.16,14.41,1.83,4.6,52.22,1.57,70.62,,,,,,
4:32:36 AM,22-07-23,25.6,23,0.58,0.54,0.41,1.66,3.56,4.41,0.85,3.57,3.18,0.69,10.37,17,1.82,4.34,51.89,1.54,71.26,,,,,,
4:32:37 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.72,3.63,4.56,0.8,3.52,3.95,0.67,9.4,17,1.76,4.34,53.45,1.56,68.26,,,,,,
4:32:37 AM,22-07-23,25.6,23,0.58,0.54,0.36,1.73,3.7,4.68,0.83,3.48,4.02,0.7,9.33,17.1,1.81,4.33,53.87,1.56,67.5,,,,,,
4:32:39 AM,22-07-23,25.6,23,0.58,0.54,0.39,1.75,3.61,4.11,0.77,3.67,3.65,0.65,9.75,14.58,1.78,4.58,50.52,1.56,74.11,,,,,,
